"ENSG_id","Symbol"
"ENSG00000232117.1","LINC00384"
"ENSG00000232643.1","LINC00385"
"ENSG00000279499.1","RP11-490N5.3"
"ENSG00000236463.1","LINC00427"
"ENSG00000238121.4","LINC00426"
"ENSG00000279149.1","RP11-374F3.5"
"ENSG00000225039.1","LINC01058"
"ENSG00000237879.1","LINC00398"
"ENSG00000224743.5","TEX26-AS1"
"ENSG00000236094.1","LINC00545"
"ENSG00000238185.1","RP11-252M21.6"
"ENSG00000230403.1","LINC01066"
"ENSG00000278305.1","RP11-326L9.1"
"ENSG00000279314.1","RP1-257C22.2"
"ENSG00000235822.1","LINC01073"
"ENSG00000237637.1","FRY-AS1"
"ENSG00000270008.1","RP11-298P3.4"
"ENSG00000281026.1","N4BP2L2-IT2"
"ENSG00000277151.1","RP11-380B4.3"
"ENSG00000226968.1","LINC00423"
"ENSG00000230300.1","STARD13-IT1"
"ENSG00000236581.7","STARD13-AS"
"ENSG00000227911.3","RP11-141M1.1"
"ENSG00000277386.1","RP11-141M1.4"
"ENSG00000230490.2","RP11-141M1.3"
"ENSG00000234535.1","RP11-37L2.1"
"ENSG00000232986.1","RP11-179A7.2"
"ENSG00000276672.1","RP11-142E9.1"
"ENSG00000280431.1","RP11-218I21.2"
"ENSG00000271850.1","RP11-16D22.2"
"ENSG00000225179.1","LINC00457"
"ENSG00000271901.1","RP11-266E6.3"
"ENSG00000261728.1","RP11-307O13.1"
"ENSG00000236036.1","LINC00445"
"ENSG00000120664.9","SPG20-AS1"
"ENSG00000236711.2","SMAD9-IT1"
"ENSG00000279511.1","RP11-676B18.1"
"ENSG00000230390.1","LINC01048"
"ENSG00000275226.1","LINC00547"
"ENSG00000274317.1","RP11-93G5.1"
"ENSG00000223685.4","LINC00571"
"ENSG00000279025.1","RP11-131P10.2"
"ENSG00000236354.1","LINC00437"
"ENSG00000229437.1","LINC00366"
"ENSG00000225350.1","FREM2-AS1"
"ENSG00000273507.3","RP11-50D16.4"
"ENSG00000275149.1","RP11-427J23.1"
"ENSG00000230710.1","LINC00332"
"ENSG00000278772.1","LINC00548"
"ENSG00000230058.1","RP11-172E9.2"
"ENSG00000215483.7","LINC00598"
"ENSG00000278390.3","RP11-74J13.8"
"ENSG00000277662.1","RP11-74J13.9"
"ENSG00000278338.3","VWA8-AS1"
"ENSG00000231530.1","RP11-187A9.3"
"ENSG00000271216.1","LINC01050"
"ENSG00000229546.1","LINC00428"
"ENSG00000229928.1","LINC00400"
"ENSG00000238189.2","ENOX1-AS2"
"ENSG00000233821.1","ENOX1-AS1"
"ENSG00000270522.1","RP11-168P13.1"
"ENSG00000274001.1","RP11-5G9.5"
"ENSG00000280060.1","RP11-5G9.6"
"ENSG00000233725.6","LINC00284"
"ENSG00000226519.1","LINC00390"
"ENSG00000227258.4","SMIM2-AS1"
"ENSG00000235285.1","SMIM2-IT1"
"ENSG00000276854.1","RP11-478K15.7"
"ENSG00000230731.2","RP11-478K15.6"
"ENSG00000277831.1","RP11-269C23.5"
"ENSG00000237361.2","TUSC8"
"ENSG00000280357.1","RP11-269C23.4"
"ENSG00000278156.1","TSC22D1-AS1"
"ENSG00000237585.1","LINC00407"
"ENSG00000276527.1","RP11-442J21.2"
"ENSG00000235097.1","LINC00330"
"ENSG00000223732.2","RP11-321C24.1"
"ENSG00000273149.1","RP11-290D2.6"
"ENSG00000170919.14","TPT1-AS1"
"ENSG00000228886.1","RP11-290D2.3"
"ENSG00000251015.1","SLC25A30-AS1"
"ENSG00000235366.2","LINC01055"
"ENSG00000235903.6","CPB2-AS1"
"ENSG00000278937.1","RP11-139H14.5"
"ENSG00000261097.1","LINC00563"
"ENSG00000231817.6","LINC01198"
"ENSG00000277228.1","RP11-189B4.7"
"ENSG00000278462.1","RP11-165D6.1"
"ENSG00000224517.5","HTR2A-AS1"
"ENSG00000228573.1","RP11-279N8.1"
"ENSG00000234689.1","LINC00444"
"ENSG00000260388.2","LINC00562"
"ENSG00000227848.1","SUCLA2-AS1"
"ENSG00000276968.1","RP11-90M2.5"
"ENSG00000229111.1","MED4-AS1"
"ENSG00000231473.2","LINC00441"
"ENSG00000277684.1","RP11-305D15.8"
"ENSG00000274929.1","RP11-165D7.5"
"ENSG00000233456.1","LINC01077"
"ENSG00000233610.1","LINC00462"
"ENSG00000275202.1","RP11-156K23.3"
"ENSG00000276436.1","RP11-195L15.2"
"ENSG00000231607.7","DLEU2"
"ENSG00000274270.1","RP11-34F20.7"
"ENSG00000229323.1","DLEU1-AS1"
"ENSG00000237152.3","DLEU7-AS1"
"ENSG00000233672.5","RNASEH2B-AS1"
"ENSG00000226792.5","LINC00371"
"ENSG00000274652.1","RP11-457D13.4"
"ENSG00000236778.6","INTS6-AS1"
"ENSG00000231856.2","RP11-327P2.5"
"ENSG00000281106.1","LINC00282"
"ENSG00000279677.1","RP11-327P2.6"
"ENSG00000273523.1","RP11-248G5.9"
"ENSG00000217576.7","RP11-248G5.8"
"ENSG00000271564.1","RP13-444H2.1"
"ENSG00000278238.1","RP11-245D16.4"
"ENSG00000235660.1","LINC00345"
"ENSG00000244471.4","RP11-78J21.4"
"ENSG00000280296.1","RP11-78J21.6"
"ENSG00000273784.3","RP11-78J21.7"
"ENSG00000273723.1","RP11-93H24.3"
"ENSG00000237092.1","LINC01065"
"ENSG00000279325.1","RP11-24H2.3"
"ENSG00000273919.1","RP11-384G23.1"
"ENSG00000261517.1","LINC00558"
"ENSG00000234787.6","LINC00458"
"ENSG00000277047.3","RP11-108H9.1"
"ENSG00000278630.1","RP11-78L16.1"
"ENSG00000274090.1","RP11-415G4.1"
"ENSG00000278722.1","RP11-95F22.1"
"ENSG00000277448.1","RP11-538C21.2"
"ENSG00000232954.2","LINC00374"
"ENSG00000227528.4","DIAPH3-AS1"
"ENSG00000223815.1","DIAPH3-AS2"
"ENSG00000227336.1","LINC00434"
"ENSG00000225249.4","LINC00378"
"ENSG00000279657.1","RP11-521H3.3"
"ENSG00000227510.3","LINC01442"
"ENSG00000279797.1","RP11-432J3.4"
"ENSG00000229578.2","LINC00358"
"ENSG00000230142.2","LINC01075"
"ENSG00000227611.1","LINC01074"
"ENSG00000229307.1","LINC00459"
"ENSG00000228669.1","LINC00448"
"ENSG00000273550.1","RP11-527N12.2"
"ENSG00000227564.2","LINC00376"
"ENSG00000231061.1","LINC00395"
"ENSG00000237378.2","RP11-473M10.3"
"ENSG00000219926.9","RP11-394A14.2"
"ENSG00000272299.1","RP11-394A14.4"
"ENSG00000227674.1","LINC00355"
"ENSG00000234767.1","LINC01052"
"ENSG00000234527.1","PCDH9-AS1"
"ENSG00000228842.3","PCDH9-AS2"
"ENSG00000225263.1","PCDH9-AS3"
"ENSG00000233840.1","PCDH9-AS4"
"ENSG00000230040.1","LINC00364"
"ENSG00000281778.1","LINC00550"
"ENSG00000280580.1","RP11-411G9.2"
"ENSG00000237534.1","LINC00383"
"ENSG00000235221.1","LINC00401"
"ENSG00000230223.5","ATXN8OS"
"ENSG00000226846.1","LINC00348"
"ENSG00000279754.1","RP11-309J13.1"
"ENSG00000224853.1","LINC00393"
"ENSG00000228295.1","LINC00392"
"ENSG00000280348.1","RP11-552M6.1"
"ENSG00000279463.1","RP11-157H4.1"
"ENSG00000235532.1","LINC00402"
"ENSG00000177596.1","RP11-512C24.3"
"ENSG00000226240.1","LINC00381"
"ENSG00000281167.1","RP11-285E18.2"
"ENSG00000236678.6","LINC00347"
"ENSG00000223880.1","LINC01078"
"ENSG00000225203.2","RP11-182M20.2"
"ENSG00000261553.4","RP11-29G8.3"
"ENSG00000261105.4","LMO7-AS1"
"ENSG00000228444.2","RP11-173B14.4"
"ENSG00000223458.2","LMO7DN-IT1"
"ENSG00000261206.1","LINC00561"
"ENSG00000224933.2","LINC01034"
"ENSG00000278727.1","AC000403.4"
"ENSG00000274898.1","AC001226.7"
"ENSG00000236051.5","MYCBP2-AS1"
"ENSG00000229521.2","MYCBP2-AS2"
"ENSG00000224347.5","SCEL-AS1"
"ENSG00000225579.1","EDNRB-AS1"
"ENSG00000234377.6","RNF219-AS1"
"ENSG00000233379.1","RP11-318G21.4"
"ENSG00000236133.1","LINC01069"
"ENSG00000229249.5","LINC00446"
"ENSG00000235625.1","RP11-203P2.2"
"ENSG00000271776.1","RP11-52L5.6"
"ENSG00000225427.1","LINC00331"
"ENSG00000227354.5","RBM26-AS1"
"ENSG00000232132.1","NDFIP2-AS1"
"ENSG00000227676.3","LINC01068"
"ENSG00000229011.1","LINC01038"
"ENSG00000229175.1","LINC00382"
"ENSG00000281721.1","LINC01080"
"ENSG00000229246.1","LINC00377"
"ENSG00000260094.1","LINC00564"
"ENSG00000229309.2","RP11-452B18.2"
"ENSG00000233349.1","LINC00333"
"ENSG00000226370.1","LINC00375"
"ENSG00000226317.2","LINC00351"
"ENSG00000232252.1","RP11-30L8.1"
"ENSG00000233528.4","LINC00430"
"ENSG00000232636.2","RP11-342C20.2"
"ENSG00000228824.5","MIR4500HG"
"ENSG00000272515.1","RP11-29P20.1"
"ENSG00000223404.3","LINC00397"
"ENSG00000272046.1","RP11-471M2.3"
"ENSG00000231019.1","RP11-545P6.2"
"ENSG00000229443.1","LINC00433"
"ENSG00000261666.1","LINC00560"
"ENSG00000232225.5","LINC01047"
"ENSG00000234660.1","LINC00440"
"ENSG00000226037.1","LINC01040"
"ENSG00000236176.2","LINC00353"
"ENSG00000271395.1","RP11-75N6.3"
"ENSG00000261446.2","LINC00559"
"ENSG00000234384.1","LINC01049"
"ENSG00000231674.1","LINC00410"
"ENSG00000234625.1","LINC00380"
"ENSG00000229557.1","LINC00379"
"ENSG00000215417.9","MIR17HG"
"ENSG00000232885.1","GPC5-AS2"
"ENSG00000236240.1","GPC5-IT1"
"ENSG00000235984.4","GPC5-AS1"
"ENSG00000232849.1","LINC00363"
"ENSG00000278177.1","RP11-632L2.2"
"ENSG00000224394.1","GPC6-AS2"
"ENSG00000236520.2","GPC6-AS1"
"ENSG00000238230.1","LINC00391"
"ENSG00000227640.2","SOX21-AS1"
"ENSG00000260962.1","LINC00557"
"ENSG00000223392.1","CLDN10-AS1"
"ENSG00000247400.3","DNAJC3-AS1"
"ENSG00000276809.1","RP11-10E18.7"
"ENSG00000243300.2","LINC00359"
"ENSG00000272329.1","RP11-65L19.4"
"ENSG00000233124.1","LINC00456"
"ENSG00000276573.1","RP11-128N14.5"
"ENSG00000276704.1","RP11-128N14.4"
"ENSG00000226134.1","RP11-120E13.1"
"ENSG00000270725.1","RP11-383H17.4"
"ENSG00000269189.1","RP11-573N10.1"
"ENSG00000269599.1","RP11-261P24.2"
"ENSG00000231194.1","FARP1-AS1"
"ENSG00000224418.1","STK24-AS1"
"ENSG00000229918.1","DOCK9-AS1"
"ENSG00000260992.1","DOCK9-AS2"
"ENSG00000228889.5","UBAC2-AS1"
"ENSG00000280734.1","LINC01232"
"ENSG00000280710.1","RP11-214F16.8"
"ENSG00000203441.2","LINC00449"
"ENSG00000234168.2","LINC01039"
"ENSG00000227659.1","CLYBL-AS2"
"ENSG00000234303.2","CLYBL-AS1"
"ENSG00000260738.1","LINC00554"
"ENSG00000274605.1","RP11-12G12.7"
"ENSG00000234650.4","PCCA-AS1"
"ENSG00000224356.4","RP11-151A6.4"
"ENSG00000280169.1","RP11-151A6.6"
"ENSG00000233009.1","NALCN-AS1"
"ENSG00000229599.1","LINC00411"
"ENSG00000276012.1","RP11-397O8.7"
"ENSG00000243319.6","FGF14-IT1"
"ENSG00000279702.1","RP11-347N5.3"
"ENSG00000234445.1","FGF14-AS1"
"ENSG00000272143.1","FGF14-AS2"
"ENSG00000261057.1","LINC00555"
"ENSG00000276957.1","RP11-29B2.6"
"ENSG00000231633.1","LINC00283"
"ENSG00000272542.1","RP11-255P5.2"
"ENSG00000278445.1","RP11-255P5.3"
"ENSG00000234551.1","LINC01309"
"ENSG00000232307.1","DAOA-AS1"
"ENSG00000280455.1","RP11-252M24.1"
"ENSG00000226620.6","LINC00343"
"ENSG00000233532.4","LINC00460"
"ENSG00000274204.1","RP11-272L14.2"
"ENSG00000272274.1","LINC00551"
"ENSG00000230156.2","LINC00443"
"ENSG00000278698.1","RP11-282A11.3"
"ENSG00000277863.1","RP11-282A11.4"
"ENSG00000279157.1","RP11-282A11.2"
"ENSG00000276740.1","RP11-381O6.1"
"ENSG00000227248.1","FAM155A-IT1"
"ENSG00000274718.1","RP11-346C4.3"
"ENSG00000277246.1","RP11-153I24.4"
"ENSG00000229938.1","MYO16-AS2"
"ENSG00000236242.1","MYO16-AS1"
"ENSG00000275216.1","RP11-54H7.4"
"ENSG00000223617.1","LINC00370"
"ENSG00000236053.1","LINC01067"
"ENSG00000229792.1","LINC00399"
"ENSG00000234854.1","LINC00676"
"ENSG00000275741.1","RP11-40E6.1"
"ENSG00000275248.1","RP11-40E6.2"
"ENSG00000274331.1","RP11-403A3.1"
"ENSG00000275830.1","RP11-403A3.3"
"ENSG00000276269.1","RP11-403A3.2"
"ENSG00000231428.2","LINC00396"
"ENSG00000279965.1","RP11-472K17.3"
"ENSG00000279237.1","RP11-212E4.1"
"ENSG00000275611.1","RP11-291I6.2"
"ENSG00000224821.5","COL4A2-AS2"
"ENSG00000232814.2","COL4A2-AS1"
"ENSG00000275880.1","RP11-90L1.8"
"ENSG00000259831.1","LINC00567"
"ENSG00000255874.2","LINC00346"
"ENSG00000229152.2","ANKRD10-IT1"
"ENSG00000277767.1","RP11-365P13.5"
"ENSG00000225760.1","LINC00431"
"ENSG00000225870.1","LINC00368"
"ENSG00000235875.3","ARHGEF7-AS2"
"ENSG00000233644.1","ARHGEF7-IT1"
"ENSG00000227352.1","ARHGEF7-AS1"
"ENSG00000204398.5","RP11-65D24.2"
"ENSG00000215881.3","RP11-65D24.1"
"ENSG00000226903.1","LINC00354"
"ENSG00000260385.1","RP11-450H6.3"
"ENSG00000229520.1","LINC00404"
"ENSG00000224243.1","LINC00403"
"ENSG00000260102.1","LINC01070"
"ENSG00000260343.1","LINC01043"
"ENSG00000223626.1","LINC01044"
"ENSG00000277159.1","RP11-88E10.4"
"ENSG00000274922.1","RP11-88E10.5"
"ENSG00000232684.1","ATP11A-AS1"
"ENSG00000277545.1","RP11-73M11.3"
"ENSG00000267868.1","RP11-120K24.3"
"ENSG00000235280.2","MCF2L-AS1"
"ENSG00000269356.1","RP11-120K24.4"
"ENSG00000269376.1","RP11-120K24.5"
"ENSG00000231882.1","F10-AS1"
"ENSG00000269125.1","RP11-98F14.11"
"ENSG00000276434.1","RP11-391H12.8"
"ENSG00000225083.1","GRTP1-AS1"
"ENSG00000278309.1","RP11-102K13.5"
"ENSG00000233613.4","DCUN1D2-AS"
"ENSG00000276916.1","RP11-230F18.6"
"ENSG00000276248.1","RP11-230F18.5"
"ENSG00000279770.1","LINC00552"
"ENSG00000233695.2","GAS6-AS1"
"ENSG00000272695.1","GAS6-AS2"
"ENSG00000237699.1","RP11-199F6.4"
"ENSG00000226921.5","LINC00454"
"ENSG00000274766.1","LINC00453"
"ENSG00000229373.7","LINC00452"
"ENSG00000260910.1","LINC00565"
"ENSG00000232487.1","RASA3-IT1"
"ENSG00000229723.1","LINC01054"
"ENSG00000257959.1","RP11-536C10.4"
"ENSG00000257504.1","RP11-536C10.7"
"ENSG00000258364.1","RP11-536C10.16"
"ENSG00000257891.1","CTD-2311B13.1"
"ENSG00000258265.1","CTD-2311B13.2"
"ENSG00000275563.1","CTD-2311B13.5"
"ENSG00000258314.3","CTD-2314B22.1"
"ENSG00000277128.1","RP11-146E13.4"
"ENSG00000257310.1","RP11-496I2.2"
"ENSG00000274827.3","LINC01297"
"ENSG00000276888.1","RP11-244H18.1"
"ENSG00000273639.3","RP11-597A11.11"
"ENSG00000273558.1","RP11-244H18.3"
"ENSG00000259069.1","RP11-597A11.6"
"ENSG00000257395.1","RP11-597A11.2"
"ENSG00000258768.2","CTD-2292M16.8"
"ENSG00000258459.1","CTD-2292M16.7"
"ENSG00000259001.3","RPPH1"
"ENSG00000254846.1","RP11-203M5.2"
"ENSG00000258515.1","RP11-203M5.7"
"ENSG00000258908.1","RP11-203M5.8"
"ENSG00000258573.4","RP11-14J7.6"
"ENSG00000258451.1","RP11-903H12.3"
"ENSG00000258810.1","RP11-219E7.1"
"ENSG00000259130.1","RP11-219E7.3"
"ENSG00000258642.1","RP11-219E7.2"
"ENSG00000258918.1","RP11-219E7.4"
"ENSG00000258772.1","RP11-84C10.3"
"ENSG00000136315.4","RP11-84C10.2"
"ENSG00000258471.1","RP11-84C10.4"
"ENSG00000258604.1","AL161668.5"
"ENSG00000255472.1","RP11-998D10.1"
"ENSG00000178107.2","RP11-998D10.4"
"ENSG00000258441.1","LINC00641"
"ENSG00000260830.1","RP11-524O1.4"
"ENSG00000257096.1","AE000658.22"
"ENSG00000248358.2","AE000658.31"
"ENSG00000251002.6","AE000661.37"
"ENSG00000259042.2","AE000661.50"
"ENSG00000259054.1","AE000662.93"
"ENSG00000259003.1","AE000662.92"
"ENSG00000275552.1","CH17-302M23.1"
"ENSG00000258458.4","CTD-2555K7.2"
"ENSG00000237054.8","PRMT5-AS1"
"ENSG00000257285.4","RP11-298I3.1"
"ENSG00000258457.4","RP11-298I3.4"
"ENSG00000280129.1","RP11-298I3.3"
"ENSG00000279656.1","RP11-298I3.6"
"ENSG00000259018.1","RP11-124D2.3"
"ENSG00000258444.1","CTD-2201G16.1"
"ENSG00000157306.13","RP11-66N24.4"
"ENSG00000273618.1","RP11-66N24.7"
"ENSG00000258727.1","RP11-66N24.3"
"ENSG00000274002.1","RP11-66N24.6"
"ENSG00000258464.1","RP11-388E23.2"
"ENSG00000259334.1","LINC00596"
"ENSG00000215256.3","DHRS4-AS1"
"ENSG00000259321.1","RP11-468E2.5"
"ENSG00000276698.1","RP11-468E2.10"
"ENSG00000278784.1","RP11-468E2.11"
"ENSG00000260669.2","AL136419.6"
"ENSG00000258744.1","RP11-80A15.1"
"ENSG00000258657.4","RP11-104E19.1"
"ENSG00000258098.1","RP11-89K22.1"
"ENSG00000279521.1","RP11-314P15.1"
"ENSG00000257986.1","RP11-314P15.2"
"ENSG00000262119.1","RP11-483C6.1"
"ENSG00000257842.4","NOVA1-AS1"
"ENSG00000257845.1","RP11-626P14.1"
"ENSG00000257185.1","RP11-626P14.2"
"ENSG00000258081.3","RP11-384J4.2"
"ENSG00000257612.1","RP11-384J4.1"
"ENSG00000258548.4","LINC00645"
"ENSG00000257869.1","CTD-2591A6.2"
"ENSG00000258175.1","RP11-412H8.2"
"ENSG00000257126.4","FOXG1-AS1"
"ENSG00000186960.9","LINC01551"
"ENSG00000257056.2","RP11-966I7.2"
"ENSG00000257748.1","RP11-966I7.3"
"ENSG00000274762.1","RP11-966I7.4"
"ENSG00000258038.4","CTD-2384A14.1"
"ENSG00000258028.1","RP11-148E17.1"
"ENSG00000257523.1","CTD-2384A14.2"
"ENSG00000257522.4","RP11-562L8.1"
"ENSG00000258107.1","RP11-260G13.1"
"ENSG00000257120.1","CTD-2503I6.1"
"ENSG00000257904.1","RP11-269C4.2"
"ENSG00000248975.2","CTD-2251F13.1"
"ENSG00000279032.1","RP11-306B9.1"
"ENSG00000257636.5","RP11-1103G16.1"
"ENSG00000258558.1","RP11-159L20.2"
"ENSG00000258525.1","RP11-829H16.3"
"ENSG00000257831.1","RP11-596D21.1"
"ENSG00000250365.5","CTD-2213F21.2"
"ENSG00000258196.1","CTD-2213F21.4"
"ENSG00000257155.1","CTD-2213F21.3"
"ENSG00000257472.1","RP11-159D23.2"
"ENSG00000258474.1","RP11-187E13.1"
"ENSG00000258386.1","RP11-187E13.2"
"ENSG00000258655.2","ARHGAP5-AS1"
"ENSG00000258580.1","RP11-320M16.2"
"ENSG00000280281.1","RP11-340L3.1"
"ENSG00000258897.1","EGLN3-AS1"
"ENSG00000279423.1","RP11-671J11.5"
"ENSG00000259002.2","RP11-671J11.7"
"ENSG00000259135.1","RP11-671J11.4"
"ENSG00000258738.1","RP11-73E17.2"
"ENSG00000258704.4","SRP54-AS1"
"ENSG00000279434.1","RP11-85K15.3"
"ENSG00000258860.1","RP11-561B11.3"
"ENSG00000259017.1","RP11-561B11.6"
"ENSG00000258938.1","RP11-317N8.5"
"ENSG00000257272.1","RP11-317N8.3"
"ENSG00000258342.1","RP11-116N8.1"
"ENSG00000257614.1","RP11-116N8.2"
"ENSG00000257826.1","RP11-116N8.4"
"ENSG00000257585.1","LINC00609"
"ENSG00000259104.2","PTCSC3"
"ENSG00000258844.1","RP11-259K15.2"
"ENSG00000257520.1","RP11-896J10.3"
"ENSG00000253563.2","NKX2-1-AS1"
"ENSG00000258661.1","RP11-964E11.2"
"ENSG00000258690.1","RP11-81F13.1"
"ENSG00000258601.1","RP11-81F13.2"
"ENSG00000258827.2","RP11-537P22.2"
"ENSG00000258708.1","SLC25A21-AS1"
"ENSG00000259087.4","RP11-356O9.2"
"ENSG00000258414.1","RP11-356O9.1"
"ENSG00000259091.1","LINC00517"
"ENSG00000258696.1","CTD-2058B24.3"
"ENSG00000259048.1","CTD-2058B24.2"
"ENSG00000258649.1","CTD-2142D14.1"
"ENSG00000259072.1","RP11-96D24.1"
"ENSG00000259070.4","LINC00639"
"ENSG00000258651.1","RP11-545M17.1"
"ENSG00000259083.1","RP11-407N17.4"
"ENSG00000258940.2","RP11-407N17.5"
"ENSG00000258526.4","RP11-111A21.1"
"ENSG00000258418.1","RP11-662J14.1"
"ENSG00000258480.1","RP11-662J14.2"
"ENSG00000251363.2","RP11-129M6.1"
"ENSG00000279972.1","RP11-354G16.1"
"ENSG00000258636.1","CTD-2298J14.2"
"ENSG00000259149.1","RP11-313C4.1"
"ENSG00000258394.1","CTD-2307P3.1"
"ENSG00000258850.1","RP11-214N1.1"
"ENSG00000258969.1","RP11-305B6.3"
"ENSG00000259126.1","RP11-99L13.2"
"ENSG00000258487.1","RP11-99L13.1"
"ENSG00000258747.1","RP11-163M18.1"
"ENSG00000258998.1","RP11-398E10.1"
"ENSG00000258633.1","RP11-857B24.1"
"ENSG00000258949.1","RP11-857B24.5"
"ENSG00000278147.1","CTD-3028N15.3"
"ENSG00000249163.3","CTD-3028N15.1"
"ENSG00000260046.1","RP11-454K7.3"
"ENSG00000257900.2","RP11-454K7.1"
"ENSG00000258845.1","RP11-945F5.1"
"ENSG00000258616.4","RP11-369C8.1"
"ENSG00000258700.4","LINC00871"
"ENSG00000259129.4","LINC00648"
"ENSG00000258751.1","RP11-2G1.1"
"ENSG00000258868.1","RP11-816J8.1"
"ENSG00000258486.3","RN7SL1"
"ENSG00000258377.1","RP11-649E7.5"
"ENSG00000258450.1","RP11-649E7.7"
"ENSG00000258400.1","RP11-831F12.2"
"ENSG00000278002.1","RP11-596C23.2"
"ENSG00000258946.4","RP11-58E21.4"
"ENSG00000214900.7","LINC01588"
"ENSG00000258929.5","RP11-58E21.3"
"ENSG00000273065.1","RP11-58E21.5"
"ENSG00000273307.1","RP11-58E21.7"
"ENSG00000259071.1","RP11-247L20.4"
"ENSG00000258857.1","RP11-247L20.3"
"ENSG00000259113.1","RP11-406H23.2"
"ENSG00000269906.1","RP11-248J18.2"
"ENSG00000270062.1","RP11-248J18.3"
"ENSG00000258843.1","RP11-286O18.1"
"ENSG00000258687.1","RP11-218E20.2"
"ENSG00000258745.1","RP11-218E20.5"
"ENSG00000258711.2","RP11-218E20.3"
"ENSG00000259055.1","RP11-1140I5.1"
"ENSG00000258955.1","LINC00519"
"ENSG00000258479.4","LINC00640"
"ENSG00000258942.1","RP11-255G12.2"
"ENSG00000258808.1","RP11-255G12.3"
"ENSG00000258537.4","FRMD6-AS2"
"ENSG00000277050.1","RP11-102G14.1"
"ENSG00000273888.1","FRMD6-AS1"
"ENSG00000259111.1","RP11-280K24.1"
"ENSG00000258535.1","RP11-280K24.4"
"ENSG00000258928.1","RP11-463J10.2"
"ENSG00000259007.1","RP11-463J10.3"
"ENSG00000258854.1","RP11-463J10.4"
"ENSG00000258694.1","RP11-1033H12.1"
"ENSG00000258757.1","RP11-841O20.2"
"ENSG00000259049.1","RP11-589M4.1"
"ENSG00000258698.1","RP11-589M4.3"
"ENSG00000258985.1","RP11-368P15.3"
"ENSG00000258731.1","RP11-547D23.1"
"ENSG00000237356.4","AL163953.3"
"ENSG00000225680.1","AL163953.2"
"ENSG00000235269.1","AL162759.1"
"ENSG00000258753.1","RP11-794A8.1"
"ENSG00000258050.2","RP11-698F20.3"
"ENSG00000258413.1","RP11-665C16.6"
"ENSG00000258455.1","RP11-665C16.5"
"ENSG00000186615.9","KTN1-AS1"
"ENSG00000258784.1","RP11-813I20.2"
"ENSG00000258791.6","LINC00520"
"ENSG00000259868.2","RP11-1012E15.2"
"ENSG00000277763.1","CTD-2588E21.1"
"ENSG00000259483.1","RP11-930O11.2"
"ENSG00000275569.1","RP11-930O11.3"
"ENSG00000259719.4","RP11-930O11.1"
"ENSG00000258803.1","RP11-624J12.1"
"ENSG00000258428.4","RP11-1085N6.2"
"ENSG00000259133.4","RP11-1085N6.3"
"ENSG00000258703.1","RP11-1085N6.4"
"ENSG00000248550.3","OTX2-AS1"
"ENSG00000258776.1","RP11-1085N6.5"
"ENSG00000258592.1","RP11-108M12.3"
"ENSG00000259008.1","RP11-932A10.1"
"ENSG00000259039.1","RP11-409I10.2"
"ENSG00000259969.1","RP11-999E24.3"
"ENSG00000258682.1","CTD-2002H8.2"
"ENSG00000257621.6","PSMA3-AS1"
"ENSG00000279636.2","LINC00216"
"ENSG00000258658.1","RP11-517O13.3"
"ENSG00000258378.1","RP11-517O13.1"
"ENSG00000258583.4","LINC01500"
"ENSG00000258782.3","RP11-701B16.2"
"ENSG00000261120.1","RP11-62H20.1"
"ENSG00000258553.4","RP11-16B13.1"
"ENSG00000254718.5","CTD-2184C24.2"
"ENSG00000258556.1","CTD-2568P8.1"
"ENSG00000258670.1","RP11-1042B17.3"
"ENSG00000258952.2","SALRNA1"
"ENSG00000258892.1","RP11-193F5.1"
"ENSG00000247287.2","RP11-902B17.1"
"ENSG00000258926.1","RP11-47I22.1"
"ENSG00000250548.5","RP11-47I22.2"
"ENSG00000232774.6","FLJ22447"
"ENSG00000258777.1","HIF1A-AS1"
"ENSG00000258667.1","HIF1A-AS2"
"ENSG00000258964.1","RP11-618G20.1"
"ENSG00000279633.1","RP11-442G21.2"
"ENSG00000258882.1","CTD-2277K2.1"
"ENSG00000258842.1","RP11-355I22.5"
"ENSG00000258903.1","RP11-355I22.2"
"ENSG00000186369.8","LINC00643"
"ENSG00000259142.1","LINC00644"
"ENSG00000259093.1","RP11-1112J20.2"
"ENSG00000258943.1","RP11-696D21.2"
"ENSG00000261242.1","CTD-2302E22.4"
"ENSG00000258800.1","CTD-2302E22.2"
"ENSG00000274015.1","CTD-2302E22.6"
"ENSG00000214770.2","RP11-544I20.2"
"ENSG00000258809.1","CTD-2555O16.1"
"ENSG00000258824.2","CTD-2555O16.2"
"ENSG00000272909.1","CTD-2555O16.4"
"ENSG00000259116.1","RP11-973N13.4"
"ENSG00000259076.1","RP11-973N13.3"
"ENSG00000272158.1","RP11-840I19.5"
"ENSG00000259118.4","RP11-840I19.3"
"ENSG00000255002.1","CTD-2509G16.2"
"ENSG00000258760.1","CTD-2509G16.5"
"ENSG00000276116.2","FUT8-AS1"
"ENSG00000258847.1","CTD-2014B16.3"
"ENSG00000277651.1","CTD-2014B16.5"
"ENSG00000258502.4","RP11-783L4.1"
"ENSG00000258561.1","RP11-72M17.1"
"ENSG00000196553.12","LINC00238"
"ENSG00000258490.1","RP11-862P13.1"
"ENSG00000258837.1","CTD-2566J3.1"
"ENSG00000259038.1","CTD-2325P2.4"
"ENSG00000258623.1","CTD-2325P2.3"
"ENSG00000259062.2","ACTN1-AS1"
