logFC AveExpr t P.Value adj.P.Val B Symbol
ENSG00000214113.10 0.844374988287838 3.74194457163374 9.01787969413086 2.13089841246123e-18 5.28738700099156e-18 30.2553890446269 LYRM4
ENSG00000167925.15 0.839891684894181 3.90770445147612 9.01747530860554 2.1378991662081e-18 5.30389523182706e-18 30.2521463652096 GHDC
ENSG00000161544.9 -0.984518886440278 3.3628860110191 -9.01473246695997 2.18598797487828e-18 5.42231651329564e-18 30.2301550995643 CYGB
ENSG00000221963.5 0.878389876067354 2.44407538442847 9.01155213392869 2.24308860508354e-18 5.56304936929757e-18 30.2046626743566 APOL6
ENSG00000179314.13 -1.3389908691462 0.364543758530806 -9.01137735922946 2.24626899860015e-18 5.5700314651569e-18 30.203261944918 WSCD1
ENSG00000156831.7 0.844204422543294 3.82710699116011 9.01087826874221 2.25537558926779e-18 5.59170398411834e-18 30.1992621073324 NSMCE2
ENSG00000100242.15 -0.980120084017972 5.55261156398806 -9.00993918487833 2.27260962684482e-18 5.63351638893691e-18 30.1917365184417 SUN2
ENSG00000119673.14 -0.97304280418452 4.24828049508089 -9.00877828616399 2.2940946372062e-18 5.68585112763292e-18 30.1824342026233 ACOT2
ENSG00000120686.11 0.860576562176218 4.60688908913845 9.00862012046355 2.29703736156438e-18 5.69221977756085e-18 30.1811668883363 UFM1
ENSG00000233527.8 -1.06523456249033 0.5156570623438 -9.00495658259394 2.36625381323118e-18 5.86279063193791e-18 30.1518173654288 ZNF529-AS1
ENSG00000138593.8 -0.830333404224146 2.55881479773856 -9.00461501831414 2.37281133822226e-18 5.8780833005165e-18 30.1490814813868 SECISBP2L
ENSG00000068912.13 0.852336542432103 4.57983945841036 9.00367841676777 2.39088510608055e-18 5.92189516045768e-18 30.1415798429123 ERLEC1
ENSG00000136718.9 0.909746681884444 5.62747608671108 9.00343773323167 2.39555158127591e-18 5.93249015785131e-18 30.1396522045785 IMP4
ENSG00000073969.18 0.846405169120035 3.77804702578186 9.00175877661277 2.42835560836703e-18 6.0127519567666e-18 30.12620652917 NSF
ENSG00000196505.10 0.749223888146348 1.84272966454252 9.00038438252535 2.45553958264919e-18 6.07907438060912e-18 30.1152013500083 GDAP2
ENSG00000133739.15 0.80539678218355 2.49687269697368 8.99920148945843 2.4791768680559e-18 6.13659632032983e-18 30.1057306230538 LRRCC1
ENSG00000144713.12 1.18622717317376 10.5242188416577 8.99889224752903 2.48539336676933e-18 6.15098569274271e-18 30.1032548650805 RPL32
ENSG00000164039.14 -0.963596493276377 4.40164892859768 -8.99871322621902 2.48899916857327e-18 6.15891035143313e-18 30.1018216697841 BDH2
ENSG00000165644.10 1.16489113574455 4.14273811223978 8.99857675956839 2.50037945262918e-18 6.18606690721021e-18 30.0974451232164 COMTD1
ENSG00000187908.15 3.18318481058235 1.56772955450197 9.00346719282146 2.50257443704461e-18 6.19049343880581e-18 30.0981364222796 DMBT1
ENSG00000116176.6 -1.81870438007345 1.19389787137301 -9.00148913452352 2.53097368377024e-18 6.25972820134808e-18 30.0867992620015 TPSG1
ENSG00000048828.16 0.905935607019849 5.4086831671374 8.99588304830122 2.54669660463887e-18 6.29759388940931e-18 30.0791669933147 FAM120A
ENSG00000172586.7 0.892052991252276 4.95657330689806 8.99451544127275 2.5750497156735e-18 6.36667478324136e-18 30.0682217205663 CHCHD1
ENSG00000137500.9 0.842648469483957 4.21761001563363 8.99230609756721 2.62151499826742e-18 6.4805074215799e-18 30.050542572767 CCDC90B
ENSG00000115816.13 0.847980784897082 4.48174919999208 8.99153425210797 2.63794267153334e-18 6.52006083186019e-18 30.0443670694943 CEBPZ
ENSG00000105220.14 1.00095107423217 7.31234683456438 8.99119676331444 2.64515763030789e-18 6.53683454565801e-18 30.0416669654317 GPI
ENSG00000139180.10 1.02302396422356 6.29852988112275 8.99066708458992 2.65652069099618e-18 6.56385214466256e-18 30.0374293907056 NDUFA9
ENSG00000114770.16 -0.924383357167761 3.32168816749421 -8.99001105979505 2.67066120551677e-18 6.59772254091632e-18 30.0321812822889 ABCC5
ENSG00000168612.4 0.766696428157008 2.32961030215447 8.98959502978146 2.67966723954225e-18 6.61889956917375e-18 30.0288532537194 ZSWIM1
ENSG00000267228.6 3.23723457828552 -1.51818064504317 8.99388448061161 2.68151955213441e-18 6.62240258504296e-18 30.0295359530451 RP11-49K24.6
ENSG00000156482.10 1.18797128998443 10.6049006392479 8.98844227520468 2.70477887486903e-18 6.67868638992266e-18 30.0196324297392 RPL30
ENSG00000235217.6 -1.04131131441056 0.255000208368676 -8.98842370105377 2.7051853951709e-18 6.67868638992266e-18 30.0194838636082 TSPY26P
ENSG00000081923.10 1.30171153564376 4.0747533674236 8.99028149366801 2.71138596732376e-18 6.69291147759288e-18 30.017889180827 ATP8B1
ENSG00000162302.12 0.843289778393479 4.02377040446975 8.98789388046854 2.71680672715572e-18 6.70520734877214e-18 30.0152461719341 RPS6KA4
ENSG00000100418.7 0.803487593917936 3.68584320495596 8.9875945713484 2.72339373783163e-18 6.72037713856706e-18 30.0128522781388 DESI1
ENSG00000134717.17 0.836542454911207 4.03435494375418 8.98590494850303 2.76087542956483e-18 6.81176688953768e-18 29.9993397292124 BTF3L4
ENSG00000067704.9 0.878686895428866 4.89296490974147 8.9852842460988 2.77477259431731e-18 6.84494759481088e-18 29.9943762357121 IARS2
ENSG00000257923.9 0.903017668549327 5.32486635696839 8.98445006334356 2.79355854876049e-18 6.89017553134054e-18 29.9877060510962 CUX1
ENSG00000092978.10 0.724030599483257 1.70388462933981 8.98426284504153 2.79779200362951e-18 6.89950161903787e-18 29.9862091065144 GPATCH2
ENSG00000101997.12 0.80198898631894 3.36254532065835 8.98334300568141 2.81868417974976e-18 6.94989933119162e-18 29.9788546841254 CCDC22
ENSG00000181029.8 0.933764487276813 5.51898420910756 8.98234229494585 2.84158854327802e-18 7.00524131023048e-18 29.970854334258 TRAPPC5
ENSG00000143878.9 -1.29872704407039 6.88299937747302 -8.98025987721479 2.88985936628136e-18 7.1230901006014e-18 29.9542030018474 RHOB
ENSG00000122483.17 0.781859478412734 0.839149977849311 8.97779905947506 2.94791244614896e-18 7.26500878287599e-18 29.9345414075137 CCDC18
ENSG00000167264.17 0.765131484793931 2.71030666772488 8.97533598271868 3.00719107836076e-18 7.40990145378669e-18 29.9148606444489 DUS2
ENSG00000136197.12 0.713165913144057 0.41686045427943 8.97489401616754 3.01795197407473e-18 7.43521598264051e-18 29.9113296370558 C7orf25
ENSG00000178026.12 -0.916399933934771 2.73255257806324 -8.97319630108427 3.05964301341842e-18 7.53671147581107e-18 29.8977673264193 LRRC75B
ENSG00000118600.11 0.7661625456499 2.92949408255748 8.9720092323829 3.08913209970288e-18 7.60812240570995e-18 29.8882855364617 TMEM5
ENSG00000130313.6 0.942092564697985 5.49142280054833 8.97178029133496 3.09485170621346e-18 7.62097865670481e-18 29.886456967123 PGLS
ENSG00000177352.9 0.802912300919679 2.99970761879944 8.96854935142664 3.1766962818301e-18 7.82125593597775e-18 29.8606550859357 CCDC71
ENSG00000127419.16 -0.877835583442571 3.84166299195904 -8.96533703740196 3.26019167445136e-18 8.02477084391236e-18 29.8350091310938 TMEM175
ENSG00000179988.13 0.700874548768659 1.05246588141785 8.96532880684321 3.26040837040766e-18 8.02477084391236e-18 29.8349434304855 PSTK
ENSG00000177674.15 0.894400340610877 4.58884147944822 8.96255070166322 3.33437121795258e-18 8.20549006773133e-18 29.812769834507 AGTRAP
ENSG00000155016.17 -0.884620329490581 0.919072667950272 -8.96210705427178 3.34633541838349e-18 8.23360432378067e-18 29.8092293351818 CYP2U1
ENSG00000241644.2 -1.02633718774731 1.43165271142721 -8.95998354632963 3.40419266296674e-18 8.37461039728393e-18 29.7922847100996 INMT
ENSG00000101972.18 0.83820374630157 3.95730860793047 8.95889884456595 3.43412736253767e-18 8.44689018308807e-18 29.7836304930243 STAG2
ENSG00000105355.8 0.935195157249082 4.92447790855689 8.95879203987044 3.43708891884482e-18 8.45281177768462e-18 29.7827784034327 PLIN3
ENSG00000103363.14 1.04166572000037 7.85973685074385 8.95464992115003 3.55391498687771e-18 8.73871262489032e-18 29.7497386258874 TCEB2
ENSG00000171612.6 0.746388642920434 1.43532917995066 8.95371308990718 3.58087782209288e-18 8.8035924538319e-18 29.7422676064143 SLC25A33
ENSG00000112304.10 0.91221195067114 3.8195255688169 8.95267188639617 3.61108213156596e-18 8.87641925830466e-18 29.7339649570065 ACOT13
ENSG00000116212.14 0.801391900547304 3.66617663502873 8.95134955598024 3.64980528847056e-18 8.9701594450811e-18 29.7234216625944 LRRC42
ENSG00000112110.9 0.906209857810714 5.51589445098682 8.95028267474974 3.68134712296971e-18 9.04622267411451e-18 29.7149160186828 MRPL18
ENSG00000168389.17 1.03238404243776 2.69090330537563 8.94959814319126 3.70172686715169e-18 9.0948370685133e-18 29.7094590502689 MFSD2A
ENSG00000137822.12 0.746722185263996 2.25549975055297 8.94926591533713 3.71165809147107e-18 9.11776878991807e-18 29.7068107040803 TUBGCP4
ENSG00000121542.11 0.74020940947082 2.72883629431975 8.94840779944492 3.73743174660704e-18 9.17960413693292e-18 29.6999706093111 SEC22A
ENSG00000282056.1 -0.87283106015649 1.61676344172064 -8.94625802641161 3.80278070030143e-18 9.33860585690571e-18 29.6828368833078 CROCCP2
ENSG00000132591.11 0.855313898992836 4.59508609986532 8.94594403568238 3.81241956670869e-18 9.36076943346871e-18 29.6803346410123 ERAL1
ENSG00000072864.12 0.91854555216486 4.02153177840826 8.94479120641203 3.84801681718992e-18 9.446652163861e-18 29.6711481482193 NDE1
ENSG00000129295.8 0.916872831343875 1.51080358619222 8.94288855066514 3.90748801376735e-18 9.59110694288349e-18 29.6559885720626 LRRC6
ENSG00000141497.13 0.842196506607571 -0.0397776220287239 8.94239263308074 3.92313771996949e-18 9.6279707075506e-18 29.6520377189217 ZMYND15
ENSG00000197372.9 0.845562763148767 1.22444064444483 8.94229744815487 3.92614856390289e-18 9.63380993121097e-18 29.6512794236475 ZNF675
ENSG00000102572.14 0.945293643867488 5.94106896922496 8.93875479087163 4.03984918237323e-18 9.91120927582883e-18 29.6230611566583 STK24
ENSG00000225975.6 -0.862274433984652 -0.200915801747836 -8.93830661178043 4.05446357164343e-18 9.94546418803997e-18 29.6194919055789 LINC01534
ENSG00000117472.9 2.48761000626749 5.95004796101687 8.94172297524264 4.1150814186083e-18 1.00925348940305e-17 29.6064754223908 TSPAN1
ENSG00000141424.12 0.863936767786301 3.23630117109762 8.93538050436779 4.15117324315091e-18 1.01794161427853e-17 29.5961921291493 SLC39A6
ENSG00000066735.14 -1.15512440410415 -0.0130483296311894 -8.93393779970406 4.19969215568024e-18 1.02967379998235e-17 29.5847064676314 KIF26A
ENSG00000177600.8 1.15003285244974 10.0058370367221 8.93321346717649 4.22426299087937e-18 1.03553160735762e-17 29.5789404571361 RPLP2
ENSG00000138380.17 -0.812671005626635 0.903904808823459 -8.93305505710059 4.22965550954632e-18 1.03668693441724e-17 29.5776794908287 CARF
ENSG00000119950.20 -0.936154211593612 4.45428110920363 -8.93216637364362 4.26003417053621e-18 1.04396500034586e-17 29.5706057703499 MXI1
ENSG00000181754.6 -0.9305879805548 0.925527885117992 -8.93133855786081 4.28852630792202e-18 1.05077849064167e-17 29.564017037402 AMIGO1
ENSG00000221823.10 0.801346258195379 4.08313729633047 8.93096297871205 4.30151526204703e-18 1.05379179898069e-17 29.5610278935113 PPP3R1
ENSG00000167721.10 0.810015459018952 3.32431666109433 8.93003933606227 4.33362414263135e-18 1.06148741643933e-17 29.5536772620464 TSR1
ENSG00000118246.13 0.786948374103127 3.48739731467496 8.92881863487364 4.37642384373633e-18 1.0717987756654e-17 29.5439634587986 FASTKD2
ENSG00000125434.10 -0.824961856866909 1.92683597027277 -8.92656568897266 4.45651682485313e-18 1.09123859009847e-17 29.5260382305428 SLC25A35
ENSG00000139116.17 0.78475291581685 2.55013904968734 8.92562247431084 4.49047755159754e-18 1.09937786951726e-17 29.518534733306 KIF21A
ENSG00000269243.1 0.872596437567867 4.49405930490534 8.92442829091184 4.53384202614333e-18 1.1098164330683e-17 29.5090356088061 CTD-2231E14.8
ENSG00000127561.14 -1.08770658787731 0.49405963670374 -8.92344046550799 4.57002594001162e-18 1.1184942357593e-17 29.5011787083324 SYNGR3
ENSG00000169972.11 0.809205435410952 3.07173357196704 8.92157105868784 4.63928582762466e-18 1.13526315849237e-17 29.4863118040934 PUSL1
ENSG00000155755.18 0.808598390824425 2.31097813173045 8.92153131190597 4.64076963075322e-18 1.1354441173559e-17 29.4859957347479 TMEM237
ENSG00000179818.13 -0.898030006161133 3.44019348945313 -8.91839671443397 4.75927936899313e-18 1.16425283473365e-17 29.4610726503565 PCBP1-AS1
ENSG00000059145.18 -0.916673118450107 2.5158131248309 -8.91740306773267 4.79746752654622e-18 1.17340655952321e-17 29.4531736262946 UNKL
ENSG00000175110.11 0.861033854325481 4.76174848638086 8.91708553577535 4.80973482320297e-18 1.17621841500419e-17 29.4506495416064 MRPS22
ENSG00000148303.16 1.1713772684207 10.5179579582929 8.91523950921713 4.88167002582777e-18 1.19361878897264e-17 29.4359767336268 RPL7A
ENSG00000227617.8 1.30563541358381 3.45930750953459 8.91519862569256 4.98511524887903e-18 1.21871687694951e-17 29.4160605884333 CERS6-AS1
ENSG00000157613.10 1.38911745629252 4.10505124209732 8.91517326466464 5.00528182601015e-18 1.22345095747132e-17 29.4122206588221 CREB3L1
ENSG00000183397.5 -0.942356374656339 -0.100206709888607 -8.91083369826873 5.05768429856603e-18 1.23606174262456e-17 29.4009675427304 C19orf71
ENSG00000159403.15 -1.25865407877126 6.44826637200659 -8.91016975574336 5.08517435254009e-18 1.24258104674033e-17 29.3956133549592 C1R
ENSG00000149927.17 -1.50767711574926 0.283074717906371 -8.90888348588058 5.20176642365941e-18 1.27086718118072e-17 29.3736923732965 DOC2A
ENSG00000117500.12 0.859878978225217 3.94258081119844 8.90462916146343 5.31625309980964e-18 1.29862996056999e-17 29.3516883762902 TMED5
ENSG00000142798.16 -1.17015940955292 5.84626408858374 -8.90362811033009 5.35917897577548e-18 1.30890610431404e-17 29.3437401025064 HSPG2
ENSG00000225932.3 1.64301694704747 0.426870610466186 8.9053578178729 5.41929146523781e-18 1.32337588125825e-17 29.3336998316428 CTAGE4
ENSG00000144366.15 -1.06005801924602 2.18151093879724 -8.90173493375859 5.44129954736942e-18 1.3285375255301e-17 29.3287103284796 GULP1
ENSG00000136938.8 0.965756220373189 6.82499197422535 8.90147066890426 5.45286118351729e-18 1.3311473412475e-17 29.3266125503072 ANP32B
ENSG00000144283.21 0.846315933387928 4.20791254475426 8.90070207169638 5.4866257772457e-18 1.33917561971013e-17 29.3205115753728 PKP4
ENSG00000228801.5 0.754359543060113 1.38963203318722 8.90013924303726 5.5114820458407e-18 1.34502733337546e-17 29.3160442125603 RP11-110G21.1
ENSG00000157020.17 0.913044779358163 5.94562617099085 8.90009915090703 5.51325688406495e-18 1.3452452617788e-17 29.3157259960984 SEC13
ENSG00000104946.10 -0.93193290845925 4.51188054820094 -8.89738115097328 5.63490792532126e-18 1.37470846634857e-17 29.2941554923657 TBC1D17
ENSG00000114737.15 0.930854937522594 2.89166432923336 8.89656071079851 5.67214791746476e-18 1.38357237737328e-17 29.2876453545487 CISH
ENSG00000131876.16 0.881337442120377 5.09473515349917 8.89629571959693 5.68422788116912e-18 1.38629730339304e-17 29.2855427675077 SNRPA1
ENSG00000124257.6 -0.964471440272585 1.29808967015085 -8.89538933976154 5.72573910939128e-18 1.3961980516906e-17 29.2783514181917 NEURL2
ENSG00000172062.16 0.851521417498661 4.2876420197436 8.89472109323943 5.75653603109118e-18 1.40348341304612e-17 29.2730498204767 SMN1
ENSG00000121680.15 0.860373482163846 4.268565119343 8.89401114667997 5.78943430175525e-18 1.41127868765223e-17 29.2674177330792 PEX16
ENSG00000185252.17 0.768928707408374 1.8425354210187 8.89307965138463 5.83288122477968e-18 1.42164248416702e-17 29.2600286079485 ZNF74
ENSG00000007516.13 -1.06872998282752 0.981691065185245 -8.89299900368076 5.83665794360804e-18 1.42233573370193e-17 29.2593888951842 BAIAP3
ENSG00000131238.16 0.91669269207586 4.94698744889264 8.89202927006508 5.88226029774767e-18 1.43321962693085e-17 29.2516971412739 PPT1
ENSG00000203644.3 0.764477590955705 2.24274285968238 8.89074925812318 5.94299381686017e-18 1.44778618135104e-17 29.2415453205402 RP11-332M2.1
ENSG00000204130.12 -0.808471358067044 2.10194628224632 -8.88846413339274 6.05296383653998e-18 1.47434078439114e-17 29.2234247589848 RUFY2
ENSG00000142634.12 0.967114775976587 5.78479993711786 8.88744590120592 6.10261166738393e-18 1.48619637589307e-17 29.2153515652402 EFHD2
ENSG00000107816.17 -1.0140861217295 4.67461094394338 -8.88729584256793 6.10996233565403e-18 1.4877490092642e-17 29.2141618659506 LZTS2
ENSG00000241685.8 0.934022027794632 6.21678361127072 8.88719296374536 6.11500694698245e-18 1.48873972193133e-17 29.2133462281447 ARPC1A
ENSG00000116761.11 0.901268746731132 1.26862879703987 8.88557518411357 6.1948779799523e-18 1.50794420909801e-17 29.2005212155368 CTH
ENSG00000275764.1 -0.807581031018852 1.69389418257656 -8.88495566298413 6.22573676555796e-18 1.51521401337885e-17 29.1956104212363 RP11-582E3.6
ENSG00000108559.11 0.867947562112175 4.6928348734429 8.88260313262264 6.34430942455936e-18 1.54382581387228e-17 29.1769649242128 NUP88
ENSG00000170185.9 0.770597681641921 2.17967537995426 8.88162436097131 6.39429728489768e-18 1.55574170783276e-17 29.1692085933847 USP38
ENSG00000163171.7 -0.990385773719222 3.30779275839254 -8.88135485109554 6.40812998978816e-18 1.55885860300141e-17 29.1670729648227 CDC42EP3
ENSG00000235706.7 -0.936483514034828 1.51631504161021 -8.88130062336501 6.41091682585087e-18 1.55928788549673e-17 29.1666432639205 DICER1-AS1
ENSG00000114956.19 0.886956236440211 5.36511724574175 8.87965377586489 6.49612405164491e-18 1.5797604401059e-17 29.1535946122307 DGUOK
ENSG00000173275.12 -0.84908230026891 0.818303043750235 -8.87919623276599 6.51999538141763e-18 1.58531287127074e-17 29.149969646131 ZNF449
ENSG00000248905.8 0.930386947086544 0.972000936342285 8.87710816039134 6.6300424988072e-18 1.61181351903273e-17 29.1334283814342 FMN1
ENSG00000273173.5 -2.13782094786518 -0.10683900226193 -8.87967700663213 6.72602101421395e-18 1.63488608304388e-17 29.1206052114127 SNURF
ENSG00000123342.15 -1.1143365618424 2.10793822939645 -8.87360966838312 6.83594794371865e-18 1.66134118020437e-17 29.1033040447351 MMP19
ENSG00000185246.17 -0.878215709065548 3.45052400233834 -8.87205608806409 6.90396015107241e-18 1.67760293253599e-17 29.0934195511693 PRPF39
ENSG00000163964.13 0.757543229895105 3.11431987882967 8.8713577733864 6.94269228143403e-18 1.68674583139475e-17 29.0878907982471 PIGX
ENSG00000125841.12 -1.00510262572093 3.1083607402809 -8.87055867889221 6.98727797630623e-18 1.69730773134636e-17 29.0815645617651 NRSN2
ENSG00000162959.13 0.814561249198503 4.05433012556053 8.86969869033166 7.03557776660601e-18 1.70876833035464e-17 29.0747567408169 MEMO1
ENSG00000160285.14 -0.494069010772188 4.4003333666041 -8.86785880107022 7.14002402876308e-18 1.7338597032598e-17 29.0601935908475 LSS
ENSG00000116663.10 0.862442223112333 2.61816845447623 8.86772223964661 7.14783717575247e-18 1.73548075944778e-17 29.0591127699431 FBXO6
ENSG00000205758.11 -0.865569177553261 3.99210956159039 -8.86729307301501 7.17244636945533e-18 1.74117869774095e-17 29.0557161982354 CRYZL1
ENSG00000139505.11 0.774081122720558 2.57436287461402 8.86645752764767 7.22059875441908e-18 1.75258924421103e-17 29.0491037757254 MTMR6
ENSG00000176142.12 0.790930382876425 3.19732368381346 8.86600227648071 7.24696927994592e-18 1.75871009172089e-17 29.0455011690932 TMEM39A
ENSG00000254093.8 0.803708509946972 2.79707125788294 8.86512732620477 7.29791877354974e-18 1.77079292016067e-17 29.0385777024223 PINX1
ENSG00000211751.7 1.50974261314371 1.92121253201086 8.86873313925085 7.32027845235925e-18 1.77593587453467e-17 29.0368184574192 TRBV25-1
ENSG00000206567.9 -0.776103475023636 0.212800688274828 -8.86298636053678 7.42408927783237e-18 1.80083450363067e-17 29.0216385368612 AC022007.5
ENSG00000173221.13 1.05932151746924 4.95499435311739 8.86288315085617 7.43022580909102e-18 1.80203648199815e-17 29.0208220303854 GLRX
ENSG00000182208.12 -0.974109204529894 4.98909050903108 -8.86274502613439 7.43844613364217e-18 1.80374337575443e-17 29.0197293177146 MOB2
ENSG00000137054.15 0.828465133784616 3.39401267556462 8.86174759425675 7.49807473753621e-18 1.81791370186133e-17 29.0118389727839 POLR1E
ENSG00000197774.12 -0.970196958497888 2.12928435785871 -8.86131099402225 7.5243241957995e-18 1.8239880121869e-17 29.0083853956962 EME2
ENSG00000176971.3 -1.33409482374334 2.27560529251443 -8.8598655216034 7.79161535470669e-18 1.88848255856451e-17 28.9748146295695 FIBIN
ENSG00000070669.16 0.921358339808896 4.40312722857643 8.85449427231725 7.94615069672669e-18 1.92563191228857e-17 28.9544813549161 ASNS
ENSG00000102753.9 0.807951184710674 3.47495116969372 8.85433208338027 7.95646694842733e-18 1.92782565594439e-17 28.9531992228559 KPNA3
ENSG00000233461.5 0.866039608957882 2.88064290471155 8.85316667459249 8.03098504821904e-18 1.9455721281655e-17 28.9439870033563 RP11-295G20.2
ENSG00000112245.9 1.05991007294919 5.76151532786808 8.84989585265252 8.24383468139595e-18 1.99681959454899e-17 28.9181371839396 PTP4A1
ENSG00000169902.13 -1.01578066495595 1.87010035513857 -8.84640244046415 8.47733448598977e-18 2.05305187464318e-17 28.8905364772713 TPST1
ENSG00000137996.12 0.798386164734333 3.84980909117829 8.84521957998647 8.55787021066662e-18 2.07222714386856e-17 28.8811928864537 RTCA
ENSG00000089057.14 -0.829394099102218 1.8537313443277 -8.84454691439729 8.60400613134336e-18 2.08306798180674e-17 28.8758798383527 SLC23A2
ENSG00000134049.4 0.766706221037578 2.9967121677012 8.8419264860401 8.78609069548707e-18 2.12681392509767e-17 28.8551854136363 IER3IP1
ENSG00000166289.5 -0.907057514509132 1.72685208557663 -8.84093726424019 8.8558149927373e-18 2.14335170100282e-17 28.8473744402602 PLEKHF1
ENSG00000143756.11 0.741453572336213 2.72692214131208 8.8409068392386 8.85796812197072e-18 2.14353273636839e-17 28.847134212923 FBXO28
ENSG00000110042.7 1.09115656981588 3.26371009426022 8.84032920169965 8.91211041806954e-18 2.15629253652103e-17 28.8411714573508 DTX4
ENSG00000203778.7 -1.07933237426102 2.07054065629517 -8.83964634098716 8.94762820299687e-18 2.16454278840338e-17 28.8371822403455 FAM229B
ENSG00000132613.14 -1.15401001630007 4.07604681585334 -8.84005700708943 8.96124623089743e-18 2.16749343986587e-17 28.8358705628289 MTSS1L
ENSG00000233101.10 -1.35725455711034 3.82339719419608 -8.84232836837876 8.96492919154003e-18 2.16804050121977e-17 28.8362030210215 HOXB-AS3
ENSG00000272760.1 -0.808628664778422 0.703392656137033 -8.83658964287579 9.16879849404887e-18 2.21699193258386e-17 28.813053414046 RP11-5C23.1
ENSG00000223768.1 -0.832462842727498 0.557341509107398 -8.83449027541986 9.32382415647721e-18 2.2541194533607e-17 28.796485317549 LINC00205
ENSG00000166860.2 0.691525858846634 0.868062955073372 8.83273699176924 9.45527839992892e-18 2.28553750579806e-17 28.7826508653556 ZBTB39
ENSG00000107798.17 0.915777430623049 4.1330660548285 8.83150955132428 9.54839635295889e-18 2.30768039233821e-17 28.7729669126997 LIPA
ENSG00000175879.8 -1.00632962357394 1.94405288392986 -8.83146874015549 9.55150796432036e-18 2.30806675108042e-17 28.7726449491052 HOXD8
ENSG00000168907.13 2.19393320604632 0.866006951603053 8.83637606944546 9.55717567594901e-18 2.30875459525974e-17 28.7736439034673 PLA2G4F
ENSG00000101442.9 0.736124681680001 2.16685700406183 8.83139174185869 9.55738136287463e-18 2.30875459525974e-17 28.7720375046418 ACTR5
ENSG00000141905.17 -1.06289333830663 4.13186629462218 -8.83026379685686 9.64383116406641e-18 2.32926922748311e-17 28.763139551595 NFIC
ENSG00000158813.17 -1.11204353785749 -0.0684580808415579 -8.82923123297486 9.72364854375509e-18 2.3481756931294e-17 28.7549948087071 EDA
ENSG00000102032.12 -0.980113160533823 2.59862072329334 -8.82375915188783 1.01576756188878e-17 2.45260116438958e-17 28.7118441660198 RENBP
ENSG00000149600.11 0.911802919730074 5.1264554094008 8.82367490301004 1.01645055805346e-17 2.45386188686588e-17 28.7111799773805 COMMD7
ENSG00000247572.7 -0.814502882588672 1.20514736606356 -8.82166989677792 1.03283963850165e-17 2.4930330198327e-17 28.6953746812804 CKMT2-AS1
ENSG00000143157.11 0.762269215052026 3.15757214198141 8.82051160193304 1.04242647126043e-17 2.51577532337887e-17 28.6862452265657 POGK
ENSG00000152242.10 -0.485932381184191 2.30851000085354 -8.82003347222506 1.04640941475784e-17 2.52498823507291e-17 28.6824769759317 C18orf25
ENSG00000100353.17 0.939550144030189 6.74499532434407 8.81729959067684 1.06947415714434e-17 2.58023537359432e-17 28.6609337080035 EIF3D
ENSG00000184007.17 0.938922887310971 6.40436681430397 8.81673248227489 1.07432124700237e-17 2.59151970636007e-17 28.6564654929272 PTP4A2
ENSG00000175334.7 0.981760254152297 6.85058380403995 8.81588498570337 1.08160535045596e-17 2.60867820098114e-17 28.6497885364087 BANF1
ENSG00000160216.18 0.844792291285705 4.16830902960404 8.81320804818417 1.10493558062567e-17 2.66452612748098e-17 28.628701741364 AGPAT3
ENSG00000142192.20 1.01781705753462 7.72308314160771 8.81275420171869 1.10894002769139e-17 2.67376009521609e-17 28.6251271973244 APP
ENSG00000117906.13 0.845925392190076 4.60488831243103 8.81151124969717 1.11998067185135e-17 2.69995340535593e-17 28.6153383133066 RCN2
ENSG00000169241.17 0.996336633586198 4.9053666840885 8.80996664729531 1.13385236807994e-17 2.73296221757931e-17 28.6031752910125 SLC50A1
ENSG00000094631.18 -0.945372382765128 4.8660302533971 -8.80977289782243 1.135604336543e-17 2.73675263095789e-17 28.6016497227948 HDAC6
ENSG00000117751.17 0.807838798724759 4.0916276722625 8.80687113177831 1.16216600935866e-17 2.80032261455796e-17 28.5788046006941 PPP1R8
ENSG00000148300.11 0.787589183800952 3.60056292107786 8.80223127536751 1.20591988221556e-17 2.9052918198355e-17 28.5422880831402 REXO4
ENSG00000174628.16 0.732721404174898 2.1354993001087 8.80131112557334 1.21478855034379e-17 2.92619601065758e-17 28.5350481350945 IQCK
ENSG00000130699.16 0.787366934275767 2.86318555236311 8.80006711533973 1.22688132463253e-17 2.95485863708071e-17 28.5252609262142 TAF4
ENSG00000178338.10 -0.920007001890553 2.19146800309696 -8.79927794844621 1.23461430354596e-17 2.97301360703925e-17 28.5190527464231 ZNF354B
ENSG00000256806.3 0.734374843860693 0.182089515526771 8.79919316943012 1.23544790818452e-17 2.97455142666586e-17 28.5183858370376 C17orf100
ENSG00000163590.13 -0.843590056039901 0.949142316424757 -8.79789336597991 1.24829837329858e-17 3.00501683520117e-17 28.5081616389869 PPM1L
ENSG00000198492.14 0.819927387986467 4.51002735353014 8.79779848292124 1.24924159253107e-17 3.00681295267616e-17 28.5074153394775 YTHDF2
ENSG00000163781.12 0.775251463456688 3.23632295499527 8.79502055734626 1.27717118915699e-17 3.07355205719986e-17 28.485568466804 TOPBP1
ENSG00000160404.17 0.893864716274033 3.46384509972196 8.79463621637153 1.28108372236739e-17 3.08248141714739e-17 28.4825462618474 TOR2A
ENSG00000058453.16 -0.938432985852994 3.29177070593746 -8.79339557161979 1.2937943747798e-17 3.11257422918558e-17 28.4727913558818 CROCC
