"group","CTD.3128G10.6","AP006621.5","RP11.540B6.6","RP11.395A13.2","MFI2.AS1","BX470102.3","RP11.268J15.5","RP5.1021I20.1","EIF3J.AS1","RP11.44M6.7","ARRDC1.AS1","RP11.81A1.6","RP11.347I19.8","STARD7.AS1","CASC9","RP13.516M14.1","AC156455.1","RP11.199F11.2","RP5.997D16.2","CTC.524C5.2","LINC00174","RP11.20I20.4","LINC00261","RP3.402G11.28","AC113189.5","LBX2.AS1","RP11.458F8.4","CTD.2537I9.12","RP11.196G18.22","RP11.157P1.4","RP11.449P15.2","AC114730.3","RP13.516M14.10","RP11.122K13.12","KMT2E.AS1","RP11.644F5.11"
"NonTumor",-0.174922799111031,0.484546768422701,0.571185829074604,0.248014386987725,-0.0192849964772085,-0.699059774987417,-0.478273761434212,0.623922471302504,0.478198795547323,-0.527476263629308,0.426369509086791,0.485568600106531,0.617440814780317,0.662336747167291,-0.435012872338184,0.517045157310984,1.08993762246556,-1.22857032570951,0.285342117944803,0.392869118138769,0.418031562905016,0.265696034207019,-2.58247455147503,0.591483779080165,1.17720549235689,-1.48976634655851,-0.165250963383419,0.78423342994841,-0.107968194433813,0.77651429700092,-0.524461023287198,-1.15437317287047,0.73867249831999,1.13378559550115,0.282963134648286,0.478031103491277
"Tumor",-0.151361691478906,-0.790409486561698,-0.0749805017808791,-0.39502090946381,-0.762155072796642,-0.967492413230685,-0.859362508922143,0.531217730569423,0.676664297741254,-0.151266847619794,-0.311590036035998,0.0304320627236941,0.143228962118695,0.206131189083032,1.07532407886914,0.0419278412409343,0.0755267147804819,0.562877888339243,-0.266517585792173,-0.313199052738357,0.409381019970697,0.276284828495484,0.186234521866645,-0.410071501050899,-1.10241492220285,0.995462971909199,0.270808921577492,0.369589455604518,0.277681299074523,0.0203188610085167,0.626085963756991,0.484925246101325,-0.467984938480551,-0.320675955312886,0.262171970544355,-0.285690376278373
"NonTumor",-0.687736053335857,0.693217068458992,0.586359089690044,0.0398260683679207,0.334069757808402,0.446313747700138,-0.253084956100435,1.49434448626297,0.97090755440956,-0.000148641224871019,0.451673303853405,0.767535954610058,0.819134991118703,0.512122721944425,-0.896061232238093,0.767645384635982,0.821043718608194,-0.322918194555007,0.302828396523236,0.482276015507049,0.62705118567571,-0.00913348632978307,-0.793063839969753,0.902438739957394,0.64450891695589,-1.18214121083089,-0.171008479606702,0.408727467704304,1.11339922776503,0.878082123514479,-0.11083919712136,-0.908370897421391,0.505616903826623,0.71201971274658,0.323421616147827,0.508025197270656
"NonTumor",1.50150747503086,0.672941680911662,0.964157952488613,0.640321078116332,-0.11829607483541,-0.292825153780082,0.977887841435588,-0.725247123304906,0.584122869217156,1.41782473892294,0.826673915040939,1.03648027215446,1.07052892861224,0.695424826797278,0.248909528796527,0.614304318117561,-0.64404922760027,1.1596409885813,0.938495393965139,0.929377074870691,0.720519247136764,0.782199212621721,1.09136915234194,0.72850520727586,-0.480947852130918,0.072220470292319,0.599275222115798,0.896611526229335,0.711409319783329,0.15281638745535,0.969812336945072,1.14575818188498,0.741797378695983,1.26088660080077,0.343169208308317,-0.48996770020757
"Tumor",0.346869535766281,0.95307441246723,0.207104206933428,-0.0607161023665733,-0.175765548578105,0.0961842195567449,1.30516132562393,-0.794373421969026,0.373499277642459,-0.390059261297882,-0.151386910970202,0.260381686744781,0.271150893204125,0.440480685223448,0.867439874653014,-0.176021096384713,0.426107365321889,0.0756707275253626,-0.0786986454134585,-0.05955774300407,0.400660147419026,-1.08027866783619,0.0230795801826815,0.118095023219355,-0.560149388006484,1.11858644508705,0.69420227084718,0.151839788285706,1.07639761614506,-0.331799950608086,0.989866728516749,0.877917408888525,-0.120367197299592,-0.183221216435481,0.147619881060536,-0.379098166933932
"Tumor",0.232942960447529,0.177889841354395,0.706748950431738,-0.341866445135349,-0.863677301692914,-0.498262599811206,0.531618266134415,-1.0999648837447,0.34480968543461,-0.0457068320764,0.0830189820285584,0.297888033187055,-0.0942790658395847,0.430622584802714,0.876065683233288,0.200195021098909,-0.573902991811393,0.556465234620951,0.267584031927327,0.0720561334643516,0.60581164123535,-0.40695592514029,-0.453901719064817,-0.0355086160318693,-1.23174308069112,0.316044593383345,0.955665476337028,0.302644296446421,-0.220308543938177,-0.543408095696133,1.18458602315204,0.200655203411532,0.313587964592253,-0.484431557646487,-0.557032005056471,-0.387954361754584
"NonTumor",-0.0729922755440012,0.471251432326091,0.272012044010585,0.514706046849545,0.336652655504703,0.0239787927689406,-0.441027574112359,0.999444745513675,0.509949777167595,0.282312142054608,0.104091917220047,1.32864280416313,0.427541619514352,0.279530114987902,-1.99462115173412,1.03807637591765,0.579596160227594,-1.05264728334142,0.785286600824566,0.349264116071588,0.539420482454887,0.329037147552496,-1.67138786017317,0.835339824014429,0.667032773812696,-1.0068169091322,0.626551455223602,0.117464023812047,0.109013655448042,0.55102351431906,-0.370956452506935,-0.820412148838259,0.0356248150180922,0.833527321745568,-0.213536286134772,-0.387954361754584
"NonTumor",0.982516613317127,0.603008213043494,0.46344035217911,-0.0165878678297381,0.545723874588615,1.17132091521313,0.908941314536496,-0.299473681219727,-0.345140019856589,0.8867849676343,0.637912487843048,0.431243931648475,1.00490594300932,0.200372496758049,-0.158410465576378,0.259118915275881,-0.286694798924744,1.19989391131902,0.91140525254052,0.875919339511995,0.464238121505401,0.848798416517494,0.822709982024245,0.790110944943464,-0.00816768026403958,0.103790591619974,0.653107998803496,0.899622142544704,0.645419184410137,0.703783566959804,0.800013573012822,1.10886791987418,0.855905913716092,0.529817803464063,0.94547076920327,-0.025852962200743
"Tumor",0.332359341431863,-1.04966854044559,-0.0516841824521236,-0.896060239100793,0.0233328155117564,1.24331542059843,-0.453283212955395,-1.25430775650057,-0.179037777165414,-0.414086988621059,-0.436969932291149,-0.345449992593623,-0.0251711994652681,0.0206817752276417,0.689269252692848,-1.00897633786389,-0.498939847127142,0.298259346349465,-0.470010755155702,-0.474104838992366,-0.0900295928471704,-0.115644299466692,0.67733221316299,-0.307446609719616,-1.02188845357101,0.0456428332676422,0.208339870554869,-0.449079228261786,0.189223093800458,-0.227986403307293,0.186216478034105,0.321338100627197,-0.292790032239429,-0.308358582608287,0.0460723034872828,-0.949737889811813
"Tumor",0.518765055777489,0.434888688101863,-0.939166663196591,-0.0421621855726766,0.394193876405628,1.66811112522542,-0.086641056505904,-1.35617157709246,-0.58672737863122,0.192613126289153,0.294806048837227,-0.945551535670012,-2.51283993473935,-0.883823339613357,0.313835923457307,-1.17052759328157,0.574678899063567,0.749926498604134,-2.46217807838155,-0.856164544127556,-0.570732527449356,-0.517203959790775,0.626186628538251,-0.293893347432743,1.39729154465051,0.872706593165388,-1.08738915549501,-0.251801751887477,-0.485290361335533,0.194872613107195,-1.17173125713923,-0.275995203826393,-0.273587138315992,-0.426355442865384,1.38361043591854,-0.21049626931057
"Tumor",1.03933623568606,-0.185937030929332,0.280518265870756,-0.809475294062609,-0.15904846071038,-0.3802169215476,1.38115997990198,0.0342757625543086,-0.0815106573125125,0.629026847838761,-0.0556230317409269,-0.0537339647092668,0.206064043104497,0.165039503170864,0.788477138523561,-0.64722278390281,-1.0223772804244,-0.68612162985251,-0.0903863652923077,0.0106096954368588,0.108932894642162,1.16344372010278,0.180993547952987,0.00150616468341581,-0.867828216965467,-0.217930970374871,0.518957870800998,0.750788219608592,0.0558287487246469,0.0704392658508858,0.775977794879121,0.699211303573904,-0.0382130841888245,0.261215772601463,0.184064624316074,-0.683801398169017
"Tumor",0.072673902937643,-1.03881777085721,0.261953254850021,-1.06451381556227,0.0491983886051619,0.2378175060487,-0.405171343919833,-2.79583579423296,-0.928018603655243,-4.47202601405085,-1.75440381837999,0.451935887290763,-0.20144277747801,-2.83219049108651,0.0359603161455778,-1.50909422981923,-0.570892693193611,0.306336090896007,-0.983561819816782,0.651489226611266,-1.1650950994905,-1.08780927540459,0.386659422399096,-4.96869073599467,-2.05700311183408,-1.7647136007185,-1.58014129752202,1.0100458550083,0.83843221379433,-0.0132358572318386,-0.919733013205632,-0.460890032504299,0.54866389305036,-1.65520727562725,-1.73777127837451,-2.08904840094283
"NonTumor",1.00557489243271,-0.476639554681706,0.470643819339975,0.425530239556357,0.0940755135271091,-0.114315340134283,0.0918530801633441,1.12179272443844,0.0321980922917671,0.59163538453247,-0.202401313924115,0.458778352647764,0.5332675407635,0.072607611107151,-0.896061232238093,1.05670718918904,0.749492551058165,-0.999646314055289,1.02647040173539,0.265449310571466,0.06124941407738,0.52782858421693,-2.58247455147503,0.980986055483588,0.103789137641849,-0.700293056706711,0.163143368202096,0.772519395557704,-0.784995559488783,1.05284003204836,-0.260804757624268,-1.48635193327915,0.706566872521488,0.669950232059859,-0.0877457295677466,0.151438032227787
"NonTumor",0.0773534509012377,1.59962660684537,0.854803190376329,0.744540601728895,0.549885209765989,0.584467266335032,0.606042173522015,0.276620064764419,0.273610514528546,1.09655512639956,0.751413432214194,0.364193895647504,1.30948452242941,0.176947307639473,-0.630945120706576,1.05746505277974,1.07573777645107,0.00443618863059607,0.729928485739475,1.52333711829571,0.60581164123535,1.44756838132719,-0.243894050785895,0.690360988036669,0.528209263904408,-0.870551455215622,0.810863943321455,1.27830293653956,0.557903695355688,1.36433171305954,0.863420840482094,-0.538628335100014,1.33119013864525,1.05744168641902,0.447767226947012,0.456224812470614
"Tumor",0.500304065955976,-1.80497658409399,-0.701222348999927,-0.575879810103415,-1.15575998284961,0.907036397885612,0.319232837692524,-0.556051688615825,-0.424736144579584,-0.532943246531491,-0.409306619684561,-0.435346156288598,-0.072351123754949,-0.883823339613357,-1.02065870887707,-0.58469903767001,-1.08118370985542,0.427671334037897,-0.655564633542392,-0.185779245171054,0.464238121505401,-0.379214242366439,0.629452361027164,-0.0947014623074917,-0.864810314576156,0.249086568613994,0.402296198326722,0.162349576150264,-0.530069381767343,-1.15648987061114,0.0570426029106565,0.317507964134272,-0.0427996021600391,-0.787843554848171,-0.813108505023804,-0.306243432182905
"Tumor",-0.525466107784116,-0.773923269801901,-1.16653567454007,-0.286455423358982,-0.306130135083071,0.376639377742286,-1.04278628803105,0.774861631948688,0.33807462872728,-1.72434055751103,-0.685532932329751,-1.05107534371593,-0.948503763234455,-0.5799791157545,1.17167147804984,-1.00897633786389,0.954010474574234,-1.1972024051116,-1.67321168531939,-1.38508323332412,-1.38078906011183,-0.517203959790775,-0.483029945941728,-1.00482356011689,-0.927450190998189,-0.13672968156467,-0.980875105364274,-1.15011492191488,-0.718376946635846,-1.28699687181474,-1.47711835232263,0.776687573334295,-1.24890262470032,-1.62631746200034,-0.654646119150601,-0.887577428051762
"NonTumor",1.04299970059228,0.945828454294578,0.577699602571132,-0.390089913559125,0.231040838589288,-0.699059774987417,0.43610644386606,-1.27869071234092,0.109869915098383,0.788581756243227,0.562163828911481,0.861748324840056,0.89081630790882,0.146982586558628,-0.119716285698283,0.782234258756969,0.377135458218924,1.24570961800513,0.481587088933851,0.882776309302711,1.0242025348635,1.11696801666472,0.434877912413585,0.875229539154202,0.25078306621388,-0.269030515593586,0.841882561974394,0.498443833902277,0.264169033260013,0.234683117971806,0.257807706769761,0.676835243009976,0.775415043386094,0.48239294334056,0.576206850755078,-0.0390537054239795
"NonTumor",-0.174922799111031,0.211659995039784,0.352093141703183,0.782317044930883,0.0940755135271091,-0.370092694227791,-0.465744253566751,1.12012181122096,0.195676286915151,0.0280636902950386,0.0311909522332755,0.374016986382386,0.32792764300273,0.188659902198761,-1.99462115173412,-0.0133962008802093,0.676586627881314,-1.29393303710319,-0.408582273931983,0.222310316159965,0.275192110062727,0.154537650726304,-0.531410192571824,0.428382588605185,0.49663169987967,-1.59695792129891,-0.148122352619151,0.315288884970968,-0.345061323667499,0.791213560335546,0.143011060898066,-0.840940336532794,0.796029173608367,0.587774909813238,-0.515289127318849,0.283194817436926
"Tumor",0.113988099963384,0.659646344815052,-0.505579246216003,0.182574220998441,0.323666419864968,-0.145953550508686,0.313550055435698,-0.0428337881489082,0.0881777844046434,-0.154978996503993,0.827568904566447,0.308306462754353,-0.430167958651915,-0.224013846106812,0.983234148190784,0.985783788159304,0.0779853453624955,1.01245899661326,0.511667112187943,-0.439686844994301,0.120537281505272,-0.0351023845395018,0.150811858982879,-0.475784287896342,0.494055441742454,0.85890384244539,0.154723000725545,-0.174073112472517,0.629078769936775,-0.257589086411747,0.0510705230676204,0.737882243077031,-0.201462883186233,-0.80956259367512,0.510381543553444,0.480203377692569
"NonTumor",-0.151361691478906,0.41933314486883,0.314159990164584,0.138947443672251,-0.0829247258277336,-1.30806017112759,-0.628217052307113,0.250256767332982,0.0908893007413611,-0.0129724282793755,0.100837409854566,0.467782852488071,-0.0510129307239342,0.557997050634969,-1.99462115173412,0.698742953181453,1.16906538629893,-1.43748376732713,0.276463074936065,0.0994174401049794,0.328220641546275,0.372494325921896,-2.58247455147503,0.330994184975649,0.654004268375916,-1.04800490463176,0.11146966009813,0.27522031873734,0.645419184410137,0.213706044254684,-0.416594939208656,-1.41277299538875,0.901216679167981,0.496911972035836,-0.0487321938360464,0.406596701871865
"NonTumor",0.149401594056792,0.546968371396284,0.566817769200463,0.58248634648851,-0.079122126441513,0.169444253357029,-0.294165309764244,-0.780139716783039,0.319968697059521,-0.0557633808717744,0.30701045145778,0.528879500164871,0.904702217444079,0.674830181363864,-1.99462115173412,0.866357117324735,1.04849213551161,-0.629103094381427,0.267584031927327,0.0232584746624531,-0.346803025799999,0.25271158510216,-0.730119479901202,0.232168314133868,1.20355693273184,-1.16327255692111,-0.433479250435625,0.691944355262759,0.862715273031864,1.23362055542073,-0.69167925889221,-1.08022307427499,0.40607434346235,0.925580343842254,0.496815108288717,0.626748337272043
"Tumor",-0.198986735259696,-1.1570948561062,-0.0440209195150329,-1.03897554413486,0.934019494932518,-0.967492413230685,-0.704694977377904,-1.47115516072535,-0.891816700646395,-0.196892532087399,-1.00545100635652,-0.467047949114806,0.00474516161841594,0.602407305005601,0.714437100349947,-0.904201696449537,-0.650772829600062,0.188085319815911,-0.280017355264643,-0.272589814171975,-0.1408779061928,-0.617054852538107,2.14609540005128,-0.364329240832703,0.612416101303709,-0.26102785693146,-0.51897836635138,-0.174073112472517,0.45931129072074,-0.507170328447577,-0.344487604807552,-0.561676349434631,-0.71066718058383,-1.06311005789877,0.193055397982639,-0.318775783344206
"Tumor",-0.928303582177284,-1.00705698825595,0.098745669002966,-0.754983610505759,-0.427956809758597,-1.33372227509794,0.0630283653425718,0.927224163113471,0.0799557671255648,-0.366571482903316,-0.669911296975443,-1.12765080103558,-0.743378319675001,-0.0679435236043025,1.06605521515049,-0.834351935506632,-0.488051625978224,-0.557250468381283,-0.423622285559029,-0.524433665805784,0.620018223940492,-0.544322772312364,0.98952570448207,-0.6278991218206,-1.26229014146097,-0.26102785693146,0.228275270477987,0.083690382601462,-0.450724099949575,-0.887564806339814,0.680645705532877,0.281592035090969,-0.319200311546204,-0.499605132717369,-0.540174304431662,-0.451869352677217
"NonTumor",0.548791101479405,0.327129989038841,0.46344035217911,0.304679051790706,0.219561293272395,-0.137938537213838,-0.0288546923521467,0.581902098166481,0.175383648524234,0.149889667312831,0.269990430175435,0.797674983001171,0.701346021045488,-0.0195314660925796,-0.01891184917919,0.348483663679326,0.157414166001832,0.123881521744814,0.632077807683994,0.512832803215196,0.011104396905272,0.392378260897972,0.239513367230108,0.907777903888586,0.327702773453626,0.0895473275791247,0.133276252793815,0.175486810980961,0.714473147497085,0.532292161389173,0.148540764456433,0.363335211295231,0.625067976263751,0.755636303048372,0.257997682770593,-0.00947735668331057
"NonTumor",-0.476619909034588,-0.538462867530941,-0.295452576480977,-0.471493134087303,-0.494753414071267,-0.880944331073152,-0.82286946141746,0.877777509010847,0.0178532961878427,-0.607186224215464,-0.179701125049885,-0.169229698198175,-0.105484297858384,0.240488133123609,0.563563060298052,-0.662253745118371,-0.917458983547046,-0.410841085294968,0.43528922181686,-0.747851050443124,-0.70442913003586,-1.09541920627581,0.982546518114636,-0.71748413201224,-0.263290843223809,0.486890342986723,-1.22182715930868,-0.67618917539747,-0.345061323667499,-1.30771874998786,-0.566486770330786,1.04812329900394,-0.687986597209691,-0.204702238398573,-0.467043993625944,-0.107563891772422
"Tumor",-0.0204107792430385,-1.03524310078077,-0.314763999082446,-0.696480269263743,-0.433409593784121,-0.145953550508686,0.0630283653425718,0.115655424813322,-0.600809769928365,-0.0693295977031186,-0.651441967676339,-0.789944848347004,-0.261178048014331,-0.50121191734329,0.930725369995181,-0.682716062067288,0.385263991979867,-0.592558694275978,-0.438934104625118,-0.601258356470709,-0.337730505161567,0.315238175810062,0.858027298698691,-0.511002234596322,-0.280662183806182,0.66610584568627,0.102545509952041,0.226940980734527,-0.843679644159944,-0.521461278911796,-0.13199952940471,0.62670749171661,-0.353674798274894,-0.563096131151218,-0.663957991876686,-0.0659564859169045
"Tumor",0.175189513690734,0.199893622594285,-0.239510757040215,-0.735176050685248,0.455609443851006,-0.350266082393165,-1.0886593496223,0.343394707789115,-0.175713982946212,0.519754683411169,-0.108346051061717,-0.307794811443244,-1.00050890705376,-0.338699667833171,0.661174395440386,-0.138254227448133,-1.29307752511753,0.391126933932447,-0.96044197766896,-0.289765524909888,-0.0415724864915148,-0.384676335347819,0.874092595619953,0.0620851400565592,-0.889395177942736,0.411268889573969,0.357963323407441,-0.103350998300595,-0.107968194433813,0.00286348579864888,0.0806360047596883,-0.192101775555927,0.0519548350474717,-0.454917466528222,0.262171970544355,-0.0935276584717656
"NonTumor",-0.370738589980463,0.866521774478301,0.671344675662379,0.227621793754793,0.687065776302859,0.317300156506739,0.908941314536496,1.19747890462306,0.382246104535096,0.411359935992568,0.671027100286816,0.458778352647764,0.528335094133215,0.234827045753287,-0.0395117879223131,0.364967196777064,1.32541422086127,0.490561697010066,0.155508764561929,0.942292144185245,0.714119251957716,1.0921969458632,-0.277604837768215,0.936424571904022,0.436715296345553,-0.613218256951831,0.293263234848296,1.0193899334179,0.765065584616532,1.20304812924906,0.863420840482094,-0.6814857067484,1.17776859244331,0.629844390499959,0.407790394036751,0.881405712869668
"NonTumor",0.978565817830033,0.169779686335463,0.886452466306514,0.445421375578643,0.326249317561269,-1.66880607652995,0.147106155841167,0.537715726415199,0.548523283764124,0.612220937435753,0.70617577983401,0.901487191903894,0.850927826463908,0.641254076960573,-0.679506870811462,1.07041188912087,1.42069869994787,-0.254542308522612,0.748592596553761,0.626205808589866,0.387508508974167,0.715216703955324,-0.498489502159402,0.780716069949154,0.771039995180888,-1.1726701744326,0.183942395558707,1.20790925323841,0.582178638010827,1.09739717403144,0.232813446685943,-1.81446695950637,1.31647296010026,1.03726975720714,0.830677855424811,0.944819409745848
"NonTumor",-1.08762838927501,1.41462200506104,0.641074787060871,1.70332678848377,1.38961394969671,0.677905447640769,1.22957347488252,0.632710237112983,0.384345342989329,1.06517059492406,1.3206267704368,0.594664441146956,0.717108404842268,0.674830181363864,-0.389555526349591,0.938101537244391,1.35772765136773,0.755334760776188,0.212769531720321,1.68124714104892,1.22907271021042,1.58886410239815,-1.27770907594526,1.21416377255547,1.01666780672063,-0.415574613663351,1.08959969748115,0.595659371649438,0.304234472593737,2.02115400421682,0.361397486763166,-1.01595069610863,1.0319072406994,0.613242714245934,0.370221804072891,0.313439558239531
"NonTumor",-0.356515726226924,1.12697740861089,0.869899818362398,0.476929603647557,1.44399829563549,0.248821007829698,1.32576996971194,1.93608443242635,1.24153437846775,1.23120489047186,0.743114438432218,0.697360389738897,0.722952281828149,0.474349604490722,-1.99462115173412,1.15200853571964,1.10860314443513,-0.473499665602621,-0.0328537906948721,0.956605236466839,1.07941128448497,1.54152596322619,-2.58247455147503,0.583321018839208,0.650397506983813,-0.112134354483823,1.2369921127972,0.97187693411354,0.952587552635355,1.03911051178095,0.153996738634021,-0.729026436024616,1.21461194010218,1.32532966669005,1.08346309003206,0.293387796381451
"NonTumor",-0.460816727086211,0.431830760799643,0.373167114780182,0.342706223598017,0.666617836207143,-1.91242029641286,-0.441027574112359,0.474035367126588,0.593307037454425,-0.24886261646618,0.420267307776515,0.956928120672732,0.482227440850118,0.557997050634969,-1.99462115173412,0.408165421446998,0.838505013353923,-0.215525559995652,0.145723696756381,0.194815864474857,0.874119131433937,0.546610517977464,-1.27770907594526,0.412981154188284,0.485590593577314,-1.05644807661474,0.0891592847329071,0.345176094210805,0.268725494988162,0.750076038642114,0.0143532914400648,-0.65218852234638,0.0438402263291689,0.797170245791414,-0.4989933500482,0.293387796381451
"Tumor",0.516743546334471,-0.516028119021812,-0.170427041956382,-1.31200824649593,-0.510170113594384,1.52689330835283,-0.12423404582961,-1.80154056362594,-0.522945081145702,-0.447074916455462,-0.364607391684847,0.354202504403273,-0.195092839815491,-0.752033953330871,0.450180171360663,-0.808243351117283,0.475290345343505,-0.0530320668959775,0.0612337211933008,-0.0732919376948023,0.158238305065625,-0.416465971778991,0.533521704153254,-0.374242552264068,-1.27711083813183,-0.503951651731648,-0.666810524091433,-0.812506395343633,0.745525634100963,0.0926780602836744,0.891907759504048,0.826008872281132,-0.267302710659746,-0.680654590824467,-0.347482687857942,0.11782942347118
"Tumor",-0.880175709879954,-0.180087083046824,-1.61430012795428,-0.290968538254795,-1.58035966525819,-0.229759654433772,-1.68151732024716,0.267956070303383,-0.175713982946212,-1.46361271860813,-0.389616850123402,-1.53263004178728,-1.48292363291575,-0.0469584583522451,0.754772179546654,-1.45921046603928,-0.435968798546998,-0.788260524016155,-0.423622285559029,-2.22702592209303,-1.09588378021812,-1.05090793978719,-0.607259463282044,-1.30335469723115,-0.360820615561286,0.0895473275791247,-0.685658461015428,-1.25690969339276,-0.63526079993961,-1.26688746294723,-1.47711835232263,-1.34890378948481,-2.5397806277635,-1.47071393725384,-0.761251006911297,0.853166148252871
"Tumor",-0.174922799111031,0.422457548851533,-1.30056614330979,-0.174463312981408,-0.0752477798970615,0.477178579598723,-0.916806536795368,0.739463026007885,-0.162243869531551,-0.92751092611377,-0.55470173623742,-1.25386263350799,-1.63003921501903,-0.718090126599435,0.634720437506537,-1.10238302541774,-0.0878467785876045,1.04599022208,-0.655564633542392,-1.83904126247848,-1.33141766873059,-0.780773902690522,1.31433440436719,-0.442209160867498,1.09160011482595,0.185505812637833,-1.30480736187675,-0.857154585190329,-0.918389904564594,-1.71817526296376,-2.43545284367799,-0.369497571017705,-1.3252101874302,-2.55815348400041,0.161427140619903,0.0506779288909317
"NonTumor",1.43578060465466,0.0414796930031787,0.706748950431738,0.276681024196313,0.56236921529811,-0.229759654433772,-0.184960036274619,0.0567402624782795,0.424843151502238,0.00619575868630475,0.134196110350745,1.32663353560372,0.424700101346905,-0.147589166607459,-0.460402463146447,1.3863778511438,0.650193981225413,-0.241407957533338,0.411460769660757,0.981569932306828,0.34221623539936,0.427115255735696,-0.828934224243128,1.30174659627291,0.915825702492448,-1.26136018969726,0.236119886332211,0.0339878441586561,0.625779263168115,0.601348075596632,-0.244805481995393,-0.745993268734502,0.526936652198313,1.11063845549106,0.188560011149357,-0.0935276584717656
"NonTumor",0.566390099558279,-0.0259941376871162,0.108784543450555,0.440490379673958,-0.079122126441513,-1.66880607652995,0.0989736747984042,0.218447530526037,0.500065862778915,0.362224583488993,-0.194102320142138,0.520395921802928,0.232013001463822,-0.0820962420301085,-0.369044284866934,0.338378815803318,-0.580024480199263,-1.39985771478727,0.797246128142458,0.325164863020719,0.704413764763114,-0.138307194029786,-0.151294732793835,0.391983865266576,0.312760476257771,0.063410203875299,0.343929377613188,0.122499963830481,-0.625283719948663,0.748800060922095,-0.919724233639258,-0.419591724622537,0.41590259625781,0.800561986101376,0.080911551445221,-1.00036858850347
"NonTumor",1.3788891496405,0.130292538128532,0.473019430850473,0.329250455112353,0.289227783914289,0.929534680818521,0.278905623845886,-0.0367071063514616,0.177920228323098,0.50092396452587,0.774357709140835,0.281962719419899,0.637170601301456,-0.296631932374396,0.396257852744916,0.113798571759041,0.212808618298628,0.862495612671027,0.632077807683994,0.331222962544556,0.430831553263113,0.82158377780325,0.705538660708353,0.381254199289468,-0.0885469341451902,0.460900057056515,-0.714661948990218,0.505888266973005,0.886518857577194,0.20298783140652,-0.017129154152237,0.912926200341399,0.841037531281934,-0.112173182574172,1.28206285834529,0.125621388835508
"NonTumor",-0.236124212838381,0.731374683056262,0.785067497648804,1.0012031173778,0.892693131791704,-1.14487731272984,0.084732485528284,1.25719858072948,1.10490894240476,0.287036695179951,0.656137729089741,0.842920734264867,0.825943912010509,0.831876553412981,-1.99462115173412,0.927554602273808,1.19008918658187,-0.647800229319099,0.231252437575246,0.784049258820835,0.62705118567571,0.967718721603328,-1.67138786017317,1.01389378702103,0.886456359728182,-0.688252359270118,0.392220544935976,0.676289150422845,0.886518857577194,0.995421034647479,0.0267398274108064,-1.48635193327915,0.543569080006015,1.05244333227802,0.327435354391829,0.55573168069134
"NonTumor",1.43578060465466,0.36940915782606,1.26402143121697,0.265314660755007,0.0576279571459741,-0.658211330037354,0.352507924160209,0.314803526067697,0.115205479502892,0.413452238090935,0.3611166364089,1.01787593364143,0.701346021045488,0.649745708016056,-0.679506870811462,1.09276886504654,1.25797749632604,-0.241407957533338,0.672124103702996,1.63477952052542,0.65117424442751,0.783205387644607,-1.67138786017317,1.02529084848954,0.22163454557566,-1.40408650565299,0.516007143736565,1.07232204208992,0.802381434976374,1.24745215390575,0.217477735484072,-3.47896364487899,1.78071930112068,1.11765995297484,-0.116484095394802,0.0383126757451153
"Tumor",-0.903952315447739,-1.17344811950503,-0.729193258720308,-0.934087410908104,-0.547846311161897,-0.61905025630726,-0.571046893458313,-1.07997581080959,-0.735335967537121,-0.30380241995232,-1.25800077791784,-0.568181133271652,-0.756352798854663,-0.155007143161675,0.443466969627703,-0.73052462358065,-0.825787186131968,-0.380709338907811,-0.769180143062367,-0.866683002641472,-1.02217834123303,-0.537423286441147,0.477042732693815,-0.792643131966716,-0.680865483578908,0.188148892562939,-0.666802595384176,-0.775375298369237,-0.12697963819609,-0.630072502439863,-0.792909698700712,0.81603046660811,-0.623876148205461,-0.787843554848171,-1.24562893819747,-0.695164063221929
"NonTumor",0.934676071600677,1.04394803468756,0.830893810012607,0.591178271473038,1.42799867935007,-0.302176002624072,1.15987380816626,0.956001001859054,1.43825051528315,0.88550258892885,0.745880769692877,1.22959330591974,0.503029498377841,0.831876553412981,-1.99462115173412,1.12965155979397,0.584563597525948,0.014943669422015,0.698127015371443,1.70687756211131,1.02181132787353,0.573154373343118,-0.760274832318981,1.07986326444009,-0.031574825625034,-0.410949223794416,0.473257585778687,0.691451708956608,1.38120919382124,0.824440020164855,0.196759779485391,-0.666601930727649,1.3724183990898,1.40381572754689,0.843521817805617,-0.747967036114875
"NonTumor",-0.748003642675349,0.626075621171112,0.607739593284527,0.800787385523005,0.116604121211511,-0.509722662680156,0.0257821780207187,-0.113754771379957,0.666343042007943,0.521644504661306,0.3611166364089,0.630012684321718,0.525815257267744,0.3700099079584,-0.896061232238093,0.284507345564351,0.699968706477606,-0.809893572704371,0.65889614166957,0.358118261529505,0.21928006426774,0.796237749845794,-2.58247455147503,0.714849268759541,0.89344906038634,-0.33980632247698,-0.621102310361866,0.659812868406012,0.470702445041112,1.09739717403144,-0.139151279340198,-1.57316836045211,0.465598274495366,0.538981452722557,0.703281803560184,0.769366493487642
